OrderItemID,OrderID,ProductID,Quantity,UnitPriceAtSale,DiscountPercent
OIT-004643,ORD-002243,PRD-0031,2,200.17,5
OIT-004644,ORD-002243,PRD-0024,2,78.19,0
OIT-004645,ORD-002243,PRD-0001,3,110.19,15
OIT-004646,ORD-002243,PRD-0033,3,93.75,0
OIT-004647,ORD-002244,PRD-0015,2,310.39,0
OIT-004648,ORD-002244,PRD-0010,2,77.92,5
OIT-004649,ORD-002244,PRD-0018,4,215.3,10
OIT-004650,ORD-002244,PRD-0016,4,71.94,0
OIT-004651,ORD-002244,PRD-0017,4,93.06,0
OIT-004652,ORD-002245,PRD-0013,2,110.09,0
OIT-004653,ORD-002246,PRD-0017,3,93.06,10
OIT-004654,ORD-002247,PRD-0003,2,73.04,5
OIT-004655,ORD-002247,PRD-0020,3,123.17,0
OIT-004656,ORD-002247,PRD-0034,5,123.24,0
OIT-004657,ORD-002248,PRD-0024,3,78.19,0
OIT-004658,ORD-002249,PRD-0013,4,110.09,15
OIT-004659,ORD-002249,PRD-0029,2,214.12,5
OIT-004660,ORD-002249,PRD-0002,3,92.46,15
OIT-004661,ORD-002250,PRD-0014,3,50.1,0
OIT-004662,ORD-002250,PRD-0025,2,106.61,10
OIT-004663,ORD-002250,PRD-0002,2,92.46,0
OIT-004664,ORD-002250,PRD-0034,2,123.24,15
OIT-004665,ORD-002250,PRD-0004,1,34.84,20
OIT-004666,ORD-002251,PRD-0024,2,78.19,5
OIT-004667,ORD-002251,PRD-0002,4,92.46,10
OIT-004668,ORD-002251,PRD-0005,2,37.53,10
OIT-004669,ORD-002251,PRD-0006,1,43.06,10
OIT-004670,ORD-002251,PRD-0013,3,110.09,15
OIT-004671,ORD-002252,PRD-0022,4,148.89,15
OIT-004672,ORD-002253,PRD-0027,4,189.64,0
OIT-004673,ORD-002253,PRD-0014,4,50.1,20
OIT-004674,ORD-002254,PRD-0031,5,200.17,0
OIT-004675,ORD-002254,PRD-0001,3,110.19,0
OIT-004676,ORD-002255,PRD-0005,2,37.53,10
OIT-004677,ORD-002256,PRD-0015,3,310.39,0
OIT-004678,ORD-002256,PRD-0025,3,106.61,10
OIT-004679,ORD-002257,PRD-0032,3,133.66,0
OIT-004680,ORD-002257,PRD-0025,2,106.61,5
OIT-004681,ORD-002257,PRD-0018,4,215.3,0
OIT-004682,ORD-002258,PRD-0001,5,110.19,20
OIT-004683,ORD-002259,PRD-0018,3,215.3,5
OIT-004684,ORD-002259,PRD-0027,2,189.64,5
OIT-004685,ORD-002260,PRD-0025,2,106.61,0
OIT-004686,ORD-002260,PRD-0008,4,127.02,0
OIT-004687,ORD-002261,PRD-0025,4,106.61,5
OIT-004688,ORD-002261,PRD-0003,2,73.04,5
OIT-004689,ORD-002262,PRD-0005,1,37.53,20
OIT-004690,ORD-002263,PRD-0034,5,123.24,10
OIT-004691,ORD-002263,PRD-0013,5,110.09,0
OIT-004692,ORD-002264,PRD-0034,4,123.24,0
OIT-004693,ORD-002265,PRD-0032,3,133.66,10
OIT-004694,ORD-002265,PRD-0033,1,93.75,10
OIT-004695,ORD-002266,PRD-0013,1,110.09,0
OIT-004696,ORD-002267,PRD-0027,3,189.64,5
OIT-004697,ORD-002267,PRD-0012,5,357.86,0
OIT-004698,ORD-002268,PRD-0009,2,53.45,0
OIT-004699,ORD-002269,PRD-0035,5,222.35,15
OIT-004700,ORD-002269,PRD-0001,5,110.19,15
OIT-004701,ORD-002270,PRD-0034,1,123.24,0
OIT-004702,ORD-002270,PRD-0005,3,37.53,5
OIT-004703,ORD-002270,PRD-0006,2,43.06,15
OIT-004704,ORD-002271,PRD-0026,1,199.02,0
OIT-004705,ORD-002272,PRD-0033,3,93.75,0
OIT-004706,ORD-002272,PRD-0002,4,92.46,0
OIT-004707,ORD-002272,PRD-0022,1,148.89,10
OIT-004708,ORD-002272,PRD-0019,2,34,0
OIT-004709,ORD-002272,PRD-0017,4,93.06,20
OIT-004710,ORD-002273,PRD-0014,1,50.1,10
OIT-004711,ORD-002273,PRD-0015,2,310.39,0
OIT-004712,ORD-002273,PRD-0005,3,37.53,5
OIT-004713,ORD-002273,PRD-0033,1,93.75,10
OIT-004714,ORD-002274,PRD-0032,2,133.66,0
OIT-004715,ORD-002274,PRD-0022,1,148.89,5
OIT-004716,ORD-002274,PRD-0025,1,106.61,0
OIT-004717,ORD-002274,PRD-0033,5,93.75,10
OIT-004718,ORD-002274,PRD-0017,4,93.06,0
OIT-004719,ORD-002275,PRD-0006,2,43.06,0
OIT-004720,ORD-002276,PRD-0025,3,106.61,5
OIT-004721,ORD-002277,PRD-0025,1,106.61,0
OIT-004722,ORD-002278,PRD-0014,1,50.1,0
OIT-004723,ORD-002279,PRD-0008,1,127.02,0
OIT-004724,ORD-002279,PRD-0029,2,214.12,15
OIT-004725,ORD-002280,PRD-0021,5,120.98,5
OIT-004726,ORD-002280,PRD-0034,1,123.24,0
OIT-004727,ORD-002281,PRD-0011,4,264,0
OIT-004728,ORD-002281,PRD-0002,3,92.46,0
OIT-004729,ORD-002282,PRD-0030,2,238.05,15
OIT-004730,ORD-002283,PRD-0007,1,325.82,5
OIT-004731,ORD-002284,PRD-0003,1,73.04,20
OIT-004732,ORD-002285,PRD-0030,1,238.05,0
OIT-004733,ORD-002285,PRD-0012,2,357.86,0
OIT-004734,ORD-002285,PRD-0021,5,120.98,5
OIT-004735,ORD-002286,PRD-0029,1,214.12,0
OIT-004736,ORD-002287,PRD-0006,3,43.06,0
OIT-004737,ORD-002287,PRD-0020,4,123.17,0
OIT-004738,ORD-002287,PRD-0001,2,110.19,10
OIT-004739,ORD-002287,PRD-0005,1,37.53,15
OIT-004740,ORD-002288,PRD-0032,1,133.66,5
OIT-004741,ORD-002288,PRD-0011,3,264,0
OIT-004742,ORD-002289,PRD-0001,2,110.19,5
OIT-004743,ORD-002289,PRD-0028,3,29.95,0
OIT-004744,ORD-002290,PRD-0024,4,78.19,0
OIT-004745,ORD-002290,PRD-0002,1,92.46,0
OIT-004746,ORD-002290,PRD-0008,5,127.02,0
OIT-004747,ORD-002290,PRD-0026,1,199.02,0
OIT-004748,ORD-002290,PRD-0012,1,357.86,15
OIT-004749,ORD-002291,PRD-0005,3,37.53,0
OIT-004750,ORD-002292,PRD-0009,1,53.45,5
OIT-004751,ORD-002293,PRD-0004,5,34.84,10
OIT-004752,ORD-002294,PRD-0010,4,77.92,0
OIT-004753,ORD-002294,PRD-0019,2,34,0
OIT-004754,ORD-002294,PRD-0001,4,110.19,0
OIT-004755,ORD-002295,PRD-0004,2,34.84,10
OIT-004756,ORD-002296,PRD-0034,3,123.24,0
OIT-004757,ORD-002297,PRD-0007,5,325.82,0
OIT-004758,ORD-002298,PRD-0001,5,110.19,0
OIT-004759,ORD-002298,PRD-0002,4,92.46,0
OIT-004760,ORD-002299,PRD-0024,1,78.19,0
OIT-004761,ORD-002300,PRD-0034,2,123.24,5
OIT-004762,ORD-002301,PRD-0024,1,78.19,20
OIT-004763,ORD-002302,PRD-0015,3,310.39,0
OIT-004764,ORD-002302,PRD-0017,3,93.06,0
OIT-004765,ORD-002302,PRD-0024,3,78.19,5
OIT-004766,ORD-002303,PRD-0033,1,93.75,10
OIT-004767,ORD-002304,PRD-0002,1,92.46,0
OIT-004768,ORD-002304,PRD-0009,3,53.45,0
OIT-004769,ORD-002304,PRD-0014,5,50.1,0
OIT-004770,ORD-002304,PRD-0011,5,264,0
OIT-004771,ORD-002305,PRD-0008,1,127.02,0
OIT-004772,ORD-002305,PRD-0032,3,133.66,0
OIT-004773,ORD-002305,PRD-0023,5,11.13,15
OIT-004774,ORD-002306,PRD-0030,4,238.05,5
OIT-004775,ORD-002307,PRD-0018,4,215.3,5
OIT-004776,ORD-002307,PRD-0026,2,199.02,5
OIT-004777,ORD-002307,PRD-0007,5,325.82,5
OIT-004778,ORD-002308,PRD-0013,5,110.09,5
OIT-004779,ORD-002309,PRD-0035,5,222.35,10
OIT-004780,ORD-002310,PRD-0011,2,264,15
OIT-004781,ORD-002310,PRD-0001,3,110.19,10
OIT-004782,ORD-002311,PRD-0032,4,133.66,10
OIT-004783,ORD-002311,PRD-0006,3,43.06,0
OIT-004784,ORD-002311,PRD-0002,4,92.46,0
OIT-004785,ORD-002311,PRD-0015,3,310.39,0
OIT-004786,ORD-002312,PRD-0010,4,77.92,0
OIT-004787,ORD-002313,PRD-0029,1,214.12,15
OIT-004788,ORD-002313,PRD-0019,3,34,5
OIT-004789,ORD-002313,PRD-0022,3,148.89,0
OIT-004790,ORD-002313,PRD-0014,5,50.1,20
OIT-004791,ORD-002314,PRD-0002,4,92.46,10
OIT-004792,ORD-002315,PRD-0031,2,200.17,20
OIT-004793,ORD-002316,PRD-0017,2,93.06,10
OIT-004794,ORD-002317,PRD-0017,4,93.06,5
OIT-004795,ORD-002317,PRD-0014,1,50.1,20
OIT-004796,ORD-002318,PRD-0034,3,123.24,0
OIT-004797,ORD-002318,PRD-0011,5,264,0
OIT-004798,ORD-002319,PRD-0020,2,123.17,10
OIT-004799,ORD-002319,PRD-0029,4,214.12,0
OIT-004800,ORD-002319,PRD-0003,3,73.04,0
OIT-004801,ORD-002320,PRD-0028,1,29.95,0
OIT-004802,ORD-002321,PRD-0022,3,148.89,15
OIT-004803,ORD-002322,PRD-0006,2,43.06,0
OIT-004804,ORD-002323,PRD-0027,2,189.64,20
OIT-004805,ORD-002324,PRD-0023,1,11.13,0
OIT-004806,ORD-002324,PRD-0020,3,123.17,5
OIT-004807,ORD-002325,PRD-0016,4,71.94,5
OIT-004808,ORD-002326,PRD-0018,5,215.3,0
OIT-004809,ORD-002327,PRD-0013,5,110.09,0
OIT-004810,ORD-002328,PRD-0026,5,199.02,0
OIT-004811,ORD-002328,PRD-0007,5,325.82,0
OIT-004812,ORD-002328,PRD-0002,3,92.46,0
OIT-004813,ORD-002329,PRD-0004,4,34.84,0
OIT-004814,ORD-002330,PRD-0027,4,189.64,0
OIT-004815,ORD-002331,PRD-0023,2,11.13,0
OIT-004816,ORD-002331,PRD-0025,1,106.61,5
OIT-004817,ORD-002332,PRD-0004,5,34.84,5
OIT-004818,ORD-002332,PRD-0005,2,37.53,0
OIT-004819,ORD-002332,PRD-0020,1,123.17,15
OIT-004820,ORD-002332,PRD-0016,5,71.94,15
OIT-004821,ORD-002333,PRD-0008,2,127.02,0
OIT-004822,ORD-002333,PRD-0001,3,110.19,10
OIT-004823,ORD-002334,PRD-0016,5,71.94,5
OIT-004824,ORD-002335,PRD-0022,2,148.89,0
OIT-004825,ORD-002336,PRD-0035,4,222.35,0
OIT-004826,ORD-002337,PRD-0035,5,222.35,10
OIT-004827,ORD-002337,PRD-0008,5,127.02,0
OIT-004828,ORD-002338,PRD-0034,2,123.24,10
OIT-004829,ORD-002339,PRD-0003,1,73.04,20
OIT-004830,ORD-002339,PRD-0022,4,148.89,0
OIT-004831,ORD-002339,PRD-0013,1,110.09,10
OIT-004832,ORD-002340,PRD-0004,5,34.84,15
OIT-004833,ORD-002340,PRD-0015,3,310.39,0
OIT-004834,ORD-002341,PRD-0031,5,200.17,0
OIT-004835,ORD-002341,PRD-0030,1,238.05,5
OIT-004836,ORD-002341,PRD-0026,1,199.02,10
OIT-004837,ORD-002342,PRD-0032,1,133.66,5
OIT-004838,ORD-002343,PRD-0023,4,11.13,0
OIT-004839,ORD-002344,PRD-0020,4,123.17,5
OIT-004840,ORD-002344,PRD-0023,1,11.13,15
OIT-004841,ORD-002344,PRD-0018,2,215.3,0
OIT-004842,ORD-002344,PRD-0002,4,92.46,0
OIT-004843,ORD-002345,PRD-0020,1,123.17,10
OIT-004844,ORD-002345,PRD-0016,3,71.94,10
OIT-004845,ORD-002346,PRD-0032,4,133.66,5
OIT-004846,ORD-002347,PRD-0030,5,238.05,0
OIT-004847,ORD-002347,PRD-0011,4,264,0
OIT-004848,ORD-002348,PRD-0014,2,50.1,0
OIT-004849,ORD-002348,PRD-0011,1,264,0
OIT-004850,ORD-002348,PRD-0017,5,93.06,0
OIT-004851,ORD-002349,PRD-0003,4,73.04,0
OIT-004852,ORD-002349,PRD-0021,3,120.98,5
OIT-004853,ORD-002350,PRD-0017,1,93.06,15
OIT-004854,ORD-002350,PRD-0005,4,37.53,0
OIT-004855,ORD-002350,PRD-0015,2,310.39,0
OIT-004856,ORD-002350,PRD-0020,5,123.17,10
OIT-004857,ORD-002350,PRD-0013,4,110.09,0
OIT-004858,ORD-002351,PRD-0006,1,43.06,15
OIT-004859,ORD-002351,PRD-0028,1,29.95,5
OIT-004860,ORD-002352,PRD-0001,3,110.19,0
OIT-004861,ORD-002352,PRD-0011,2,264,0
OIT-004862,ORD-002353,PRD-0017,2,93.06,0
OIT-004863,ORD-002354,PRD-0005,1,37.53,0
OIT-004864,ORD-002354,PRD-0014,3,50.1,0
OIT-004865,ORD-002355,PRD-0023,4,11.13,10
OIT-004866,ORD-002356,PRD-0010,1,77.92,0
OIT-004867,ORD-002356,PRD-0027,3,189.64,0
OIT-004868,ORD-002356,PRD-0008,2,127.02,0
OIT-004869,ORD-002357,PRD-0030,5,238.05,0
OIT-004870,ORD-002358,PRD-0015,1,310.39,0
OIT-004871,ORD-002358,PRD-0023,3,11.13,15
OIT-004872,ORD-002358,PRD-0020,4,123.17,15
OIT-004873,ORD-002359,PRD-0013,1,110.09,10
OIT-004874,ORD-002359,PRD-0005,5,37.53,0
OIT-004875,ORD-002360,PRD-0026,4,199.02,5
OIT-004876,ORD-002360,PRD-0015,1,310.39,0
OIT-004877,ORD-002361,PRD-0034,1,123.24,0
OIT-004878,ORD-002361,PRD-0018,5,215.3,5
OIT-004879,ORD-002361,PRD-0015,4,310.39,0
OIT-004880,ORD-002361,PRD-0013,1,110.09,0
OIT-004881,ORD-002362,PRD-0001,1,110.19,0
OIT-004882,ORD-002362,PRD-0034,5,123.24,0
OIT-004883,ORD-002362,PRD-0004,2,34.84,0
OIT-004884,ORD-002362,PRD-0017,4,93.06,10
OIT-004885,ORD-002363,PRD-0034,2,123.24,0
OIT-004886,ORD-002364,PRD-0017,1,93.06,15
OIT-004887,ORD-002364,PRD-0025,5,106.61,0
OIT-004888,ORD-002365,PRD-0028,3,29.95,5
OIT-004889,ORD-002365,PRD-0013,1,110.09,0
OIT-004890,ORD-002365,PRD-0006,2,43.06,0
OIT-004891,ORD-002366,PRD-0010,5,77.92,10
OIT-004892,ORD-002367,PRD-0001,3,110.19,0
OIT-004893,ORD-002367,PRD-0020,2,123.17,0
OIT-004894,ORD-002368,PRD-0034,1,123.24,0
OIT-004895,ORD-002368,PRD-0015,4,310.39,0
OIT-004896,ORD-002368,PRD-0018,5,215.3,0
OIT-004897,ORD-002368,PRD-0008,4,127.02,0
OIT-004898,ORD-002369,PRD-0027,2,189.64,15
OIT-004899,ORD-002369,PRD-0007,4,325.82,5
OIT-004900,ORD-002370,PRD-0011,3,264,0
OIT-004901,ORD-002370,PRD-0032,2,133.66,5
OIT-004902,ORD-002370,PRD-0007,2,325.82,0
OIT-004903,ORD-002370,PRD-0005,5,37.53,0
OIT-004904,ORD-002371,PRD-0012,1,357.86,0
OIT-004905,ORD-002372,PRD-0027,2,189.64,0
OIT-004906,ORD-002372,PRD-0004,3,34.84,0
OIT-004907,ORD-002373,PRD-0034,1,123.24,0
OIT-004908,ORD-002373,PRD-0030,4,238.05,0
OIT-004909,ORD-002373,PRD-0026,1,199.02,0
OIT-004910,ORD-002374,PRD-0017,5,93.06,0
OIT-004911,ORD-002375,PRD-0002,2,92.46,5
OIT-004912,ORD-002376,PRD-0035,1,222.35,0
OIT-004913,ORD-002377,PRD-0016,5,71.94,5
OIT-004914,ORD-002377,PRD-0029,5,214.12,5
OIT-004915,ORD-002378,PRD-0015,1,310.39,10
OIT-004916,ORD-002379,PRD-0012,3,357.86,0
OIT-004917,ORD-002379,PRD-0029,3,214.12,0
OIT-004918,ORD-002379,PRD-0034,3,123.24,0
OIT-004919,ORD-002379,PRD-0007,4,325.82,5
OIT-004920,ORD-002380,PRD-0016,4,71.94,0
OIT-004921,ORD-002380,PRD-0012,3,357.86,10
OIT-004922,ORD-002380,PRD-0003,4,73.04,0
OIT-004923,ORD-002381,PRD-0022,2,148.89,0
OIT-004924,ORD-002381,PRD-0028,1,29.95,10
OIT-004925,ORD-002382,PRD-0002,1,92.46,5
OIT-004926,ORD-002383,PRD-0032,1,133.66,20
OIT-004927,ORD-002384,PRD-0005,2,37.53,5
OIT-004928,ORD-002385,PRD-0017,1,93.06,20
OIT-004929,ORD-002385,PRD-0019,2,34,10
OIT-004930,ORD-002385,PRD-0029,2,214.12,0
OIT-004931,ORD-002385,PRD-0007,4,325.82,0
OIT-004932,ORD-002385,PRD-0011,3,264,0
OIT-004933,ORD-002386,PRD-0029,5,214.12,5
OIT-004934,ORD-002387,PRD-0005,2,37.53,10
OIT-004935,ORD-002387,PRD-0031,2,200.17,10
OIT-004936,ORD-002388,PRD-0027,4,189.64,20
OIT-004937,ORD-002388,PRD-0002,2,92.46,5
OIT-004938,ORD-002389,PRD-0022,2,148.89,0
OIT-004939,ORD-002389,PRD-0005,5,37.53,15
OIT-004940,ORD-002390,PRD-0024,4,78.19,0
OIT-004941,ORD-002391,PRD-0017,4,93.06,0
OIT-004942,ORD-002391,PRD-0015,2,310.39,5
OIT-004943,ORD-002392,PRD-0024,1,78.19,15
OIT-004944,ORD-002392,PRD-0027,5,189.64,0
OIT-004945,ORD-002393,PRD-0031,4,200.17,0
OIT-004946,ORD-002394,PRD-0034,5,123.24,0
OIT-004947,ORD-002394,PRD-0024,5,78.19,0
OIT-004948,ORD-002395,PRD-0015,4,310.39,0
OIT-004949,ORD-002396,PRD-0033,5,93.75,15
OIT-004950,ORD-002396,PRD-0013,2,110.09,0
OIT-004951,ORD-002396,PRD-0029,5,214.12,15
OIT-004952,ORD-002396,PRD-0019,4,34,0
OIT-004953,ORD-002396,PRD-0020,2,123.17,0
OIT-004954,ORD-002397,PRD-0012,3,357.86,10
OIT-004955,ORD-002398,PRD-0004,2,34.84,0
OIT-004956,ORD-002399,PRD-0034,5,123.24,0
OIT-004957,ORD-002399,PRD-0012,5,357.86,5
OIT-004958,ORD-002400,PRD-0026,4,199.02,10
OIT-004959,ORD-002400,PRD-0007,2,325.82,10
OIT-004960,ORD-002400,PRD-0001,5,110.19,0
OIT-004961,ORD-002400,PRD-0015,2,310.39,10
OIT-004962,ORD-002401,PRD-0002,2,92.46,0
OIT-004963,ORD-002401,PRD-0020,1,123.17,5
OIT-004964,ORD-002402,PRD-0001,5,110.19,10
OIT-004965,ORD-002403,PRD-0008,1,127.02,0
OIT-004966,ORD-002404,PRD-0007,4,325.82,10
OIT-004967,ORD-002404,PRD-0030,5,238.05,0
OIT-004968,ORD-002404,PRD-0001,2,110.19,5
OIT-004969,ORD-002405,PRD-0020,1,123.17,0
OIT-004970,ORD-002406,PRD-0024,2,78.19,0
OIT-004971,ORD-002406,PRD-0019,1,34,0
OIT-004972,ORD-002407,PRD-0024,3,78.19,0
OIT-004973,ORD-002407,PRD-0029,2,214.12,5
OIT-004974,ORD-002407,PRD-0021,5,120.98,0
OIT-004975,ORD-002407,PRD-0031,1,200.17,5
OIT-004976,ORD-002408,PRD-0001,4,110.19,0
OIT-004977,ORD-002408,PRD-0022,3,148.89,20
OIT-004978,ORD-002409,PRD-0034,1,123.24,0
OIT-004979,ORD-002409,PRD-0019,4,34,0
OIT-004980,ORD-002410,PRD-0028,4,29.95,10
OIT-004981,ORD-002411,PRD-0005,3,37.53,0
OIT-004982,ORD-002412,PRD-0025,4,106.61,0
OIT-004983,ORD-002413,PRD-0019,4,34,5
OIT-004984,ORD-002413,PRD-0024,5,78.19,0
OIT-004985,ORD-002414,PRD-0014,2,50.1,10
OIT-004986,ORD-002415,PRD-0025,3,106.61,10
OIT-004987,ORD-002415,PRD-0029,3,214.12,0
OIT-004988,ORD-002415,PRD-0022,1,148.89,0
OIT-004989,ORD-002415,PRD-0030,2,238.05,0
OIT-004990,ORD-002416,PRD-0027,5,189.64,0
OIT-004991,ORD-002416,PRD-0002,3,92.46,5
OIT-004992,ORD-002416,PRD-0024,5,78.19,20
OIT-004993,ORD-002416,PRD-0013,5,110.09,0
OIT-004994,ORD-002416,PRD-0016,1,71.94,0
OIT-004995,ORD-002417,PRD-0008,3,127.02,0
OIT-004996,ORD-002417,PRD-0033,1,93.75,0
OIT-004997,ORD-002417,PRD-0030,3,238.05,5
OIT-004998,ORD-002418,PRD-0015,3,310.39,0
OIT-004999,ORD-002419,PRD-0007,2,325.82,10
OIT-005000,ORD-002420,PRD-0016,4,71.94,5
OIT-005001,ORD-002421,PRD-0011,3,264,0
OIT-005002,ORD-002421,PRD-0014,1,50.1,5
OIT-005003,ORD-002421,PRD-0002,1,92.46,10
OIT-005004,ORD-002421,PRD-0019,3,34,20
OIT-005005,ORD-002422,PRD-0022,1,148.89,0
OIT-005006,ORD-002422,PRD-0029,3,214.12,0
OIT-005007,ORD-002422,PRD-0002,5,92.46,0
OIT-005008,ORD-002423,PRD-0004,3,34.84,0
OIT-005009,ORD-002423,PRD-0025,5,106.61,20
OIT-005010,ORD-002423,PRD-0014,4,50.1,5
OIT-005011,ORD-002423,PRD-0027,3,189.64,0
OIT-005012,ORD-002424,PRD-0019,4,34,0
OIT-005013,ORD-002424,PRD-0007,4,325.82,20
OIT-005014,ORD-002424,PRD-0016,4,71.94,5
OIT-005015,ORD-002425,PRD-0013,5,110.09,0
OIT-005016,ORD-002425,PRD-0009,2,53.45,0
OIT-005017,ORD-002425,PRD-0018,5,215.3,0
OIT-005018,ORD-002426,PRD-0029,5,214.12,20
OIT-005019,ORD-002427,PRD-0002,3,92.46,5
OIT-005020,ORD-002427,PRD-0020,2,123.17,0
OIT-005021,ORD-002427,PRD-0022,5,148.89,15
OIT-005022,ORD-002428,PRD-0020,2,123.17,5
OIT-005023,ORD-002429,PRD-0009,4,53.45,5
OIT-005024,ORD-002429,PRD-0025,1,106.61,0
OIT-005025,ORD-002429,PRD-0029,4,214.12,0
OIT-005026,ORD-002430,PRD-0035,5,222.35,0
OIT-005027,ORD-002431,PRD-0026,5,199.02,10
OIT-005028,ORD-002431,PRD-0001,5,110.19,0
OIT-005029,ORD-002432,PRD-0006,1,43.06,0
OIT-005030,ORD-002432,PRD-0020,2,123.17,0
OIT-005031,ORD-002433,PRD-0019,5,34,0
OIT-005032,ORD-002434,PRD-0019,3,34,0
OIT-005033,ORD-002435,PRD-0004,4,34.84,0
OIT-005034,ORD-002436,PRD-0022,2,148.89,0
OIT-005035,ORD-002437,PRD-0004,5,34.84,0
OIT-005036,ORD-002438,PRD-0011,3,264,15
OIT-005037,ORD-002438,PRD-0031,4,200.17,0
OIT-005038,ORD-002439,PRD-0016,5,71.94,0
OIT-005039,ORD-002440,PRD-0001,2,110.19,0
OIT-005040,ORD-002441,PRD-0002,2,92.46,0
OIT-005041,ORD-002442,PRD-0008,5,127.02,5
OIT-005042,ORD-002442,PRD-0002,3,92.46,0
OIT-005043,ORD-002443,PRD-0001,3,110.19,0
OIT-005044,ORD-002443,PRD-0031,2,200.17,5
OIT-005045,ORD-002444,PRD-0014,3,50.1,0
OIT-005046,ORD-002444,PRD-0012,4,357.86,10
OIT-005047,ORD-002445,PRD-0031,1,200.17,10
OIT-005048,ORD-002445,PRD-0020,4,123.17,10
OIT-005049,ORD-002445,PRD-0026,1,199.02,0
OIT-005050,ORD-002445,PRD-0016,2,71.94,0
OIT-005051,ORD-002446,PRD-0034,4,123.24,15
OIT-005052,ORD-002446,PRD-0027,2,189.64,10
OIT-005053,ORD-002446,PRD-0005,4,37.53,0
OIT-005054,ORD-002447,PRD-0016,2,71.94,0
OIT-005055,ORD-002447,PRD-0001,4,110.19,0
OIT-005056,ORD-002448,PRD-0034,3,123.24,0
OIT-005057,ORD-002448,PRD-0027,3,189.64,0
OIT-005058,ORD-002449,PRD-0018,5,215.3,0
OIT-005059,ORD-002450,PRD-0021,2,120.98,0
OIT-005060,ORD-002451,PRD-0016,3,71.94,20
OIT-005061,ORD-002452,PRD-0019,2,34,0
OIT-005062,ORD-002452,PRD-0007,4,325.82,0
OIT-005063,ORD-002453,PRD-0035,1,222.35,10
OIT-005064,ORD-002454,PRD-0034,5,123.24,0
OIT-005065,ORD-002454,PRD-0016,1,71.94,15
OIT-005066,ORD-002454,PRD-0017,5,93.06,0
OIT-005067,ORD-002455,PRD-0016,4,71.94,0
OIT-005068,ORD-002456,PRD-0023,4,11.13,0
OIT-005069,ORD-002457,PRD-0003,5,73.04,0
OIT-005070,ORD-002457,PRD-0006,2,43.06,0
OIT-005071,ORD-002458,PRD-0021,1,120.98,15
OIT-005072,ORD-002458,PRD-0009,1,53.45,15
OIT-005073,ORD-002458,PRD-0020,4,123.17,0
OIT-005074,ORD-002459,PRD-0010,4,77.92,0
OIT-005075,ORD-002459,PRD-0030,1,238.05,5
OIT-005076,ORD-002460,PRD-0029,5,214.12,10
OIT-005077,ORD-002461,PRD-0016,2,71.94,0
OIT-005078,ORD-002462,PRD-0020,2,123.17,0
OIT-005079,ORD-002463,PRD-0017,4,93.06,0
OIT-005080,ORD-002463,PRD-0021,4,120.98,0
OIT-005081,ORD-002464,PRD-0012,3,357.86,0
OIT-005082,ORD-002464,PRD-0024,2,78.19,0
OIT-005083,ORD-002464,PRD-0004,3,34.84,0
OIT-005084,ORD-002464,PRD-0027,4,189.64,15
OIT-005085,ORD-002465,PRD-0027,2,189.64,0
OIT-005086,ORD-002465,PRD-0024,4,78.19,0
OIT-005087,ORD-002466,PRD-0024,2,78.19,10
OIT-005088,ORD-002466,PRD-0019,1,34,0
OIT-005089,ORD-002466,PRD-0028,5,29.95,0
OIT-005090,ORD-002466,PRD-0005,4,37.53,0
OIT-005091,ORD-002467,PRD-0017,3,93.06,5
OIT-005092,ORD-002468,PRD-0033,5,93.75,0
OIT-005093,ORD-002469,PRD-0008,2,127.02,0
OIT-005094,ORD-002469,PRD-0020,4,123.17,0
OIT-005095,ORD-002469,PRD-0014,5,50.1,5
OIT-005096,ORD-002469,PRD-0022,4,148.89,10
OIT-005097,ORD-002469,PRD-0017,1,93.06,0
OIT-005098,ORD-002470,PRD-0006,3,43.06,10
OIT-005099,ORD-002470,PRD-0016,2,71.94,10
OIT-005100,ORD-002470,PRD-0033,3,93.75,10
OIT-005101,ORD-002470,PRD-0019,4,34,5
OIT-005102,ORD-002470,PRD-0030,5,238.05,0
OIT-005103,ORD-002471,PRD-0021,2,120.98,5
OIT-005104,ORD-002471,PRD-0002,1,92.46,10
OIT-005105,ORD-002471,PRD-0024,3,78.19,10
OIT-005106,ORD-002471,PRD-0035,4,222.35,10
OIT-005107,ORD-002472,PRD-0004,4,34.84,5
OIT-005108,ORD-002473,PRD-0028,1,29.95,5
OIT-005109,ORD-002473,PRD-0007,3,325.82,10
OIT-005110,ORD-002474,PRD-0029,3,214.12,0
OIT-005111,ORD-002474,PRD-0010,1,77.92,0
OIT-005112,ORD-002475,PRD-0018,4,215.3,0
OIT-005113,ORD-002476,PRD-0017,3,93.06,5
OIT-005114,ORD-002476,PRD-0018,1,215.3,5
OIT-005115,ORD-002476,PRD-0009,2,53.45,10
OIT-005116,ORD-002476,PRD-0002,2,92.46,0
OIT-005117,ORD-002476,PRD-0021,3,120.98,15
OIT-005118,ORD-002477,PRD-0031,5,200.17,0
OIT-005119,ORD-002478,PRD-0022,2,148.89,5
OIT-005120,ORD-002479,PRD-0016,2,71.94,10
OIT-005121,ORD-002479,PRD-0018,2,215.3,15
OIT-005122,ORD-002479,PRD-0014,2,50.1,0
OIT-005123,ORD-002480,PRD-0024,3,78.19,10
OIT-005124,ORD-002481,PRD-0025,5,106.61,0
OIT-005125,ORD-002481,PRD-0010,4,77.92,10
